"block_id","direction_id","original_trip_id","route_id","trip_headsign","shape_id","service_id","trip_id","trip_short_name","wheelchair_accessible"
"a_3409","1","WTR_3409_V37_M","WTR","Center City Philadelphia","327007","M3_merged_815009","WTR_3409_V37_M_merged_815085","3409","1"
"b_9462","0","AIR_9462_V50_M","AIR","Center City Philadelphia","401007","M2_merged_815013","AIR_9462_V50_M_merged_816041","9462","1"
"a_445","1","WAR_445_V50_M","WAR","Center City Philadelphia","417007","M2_merged_815010","WAR_445_V50_M_merged_815814","445","1"
"a_3409","1","AIR_3409_V37_M","AIR","Airport Terminal E F","007401","M3_merged_815009","AIR_3409_V37_M_merged_815422","3409","1"
"b_5219","1","LAN_5219_V51_M","LAN","Center City Philadelphia","538007","M2_merged_815013","LAN_5219_V51_M_merged_816330","5219","1"
"a_410","0","AIR_410_V37_M","AIR","Center City Philadelphia","401406","M3_merged_815009","AIR_410_V37_M_merged_815196","410","1"
"b_5221","1","WIL_5221_V51_M","WIL","Wilmington","007203","M2_merged_815013","WIL_5221_V51_M_merged_816318","5221","1"
"a_2532","0","LAN_2532_V50_M","LAN","Doylestown","406538","M2_merged_815010","LAN_2532_V50_M_merged_815109","2532","1"
"a_219","1","WIL_219_V27_M","WIL","Wilmington","007203","M1_merged_815008","WIL_219_V27_M_merged_815510","219","1"
"b_4370","0","AIR_4370_V27_M","AIR","Center City Philadelphia","401406","M1_merged_815011","AIR_4370_V27_M_merged_816103","4370","1"
"b_578","0","LAN_578_V37_M","LAN","Doylestown","004538","M3_merged_815012","LAN_578_V37_M_merged_816343","578","1"
"a_547","1","LAN_547_V37_M","LAN","Center City Philadelphia","538004","M3_merged_815009","LAN_547_V37_M_merged_815714","547","1"
"a_440","0","WAR_440_V50_M","WAR","Warminster","406417","M2_merged_815010","WAR_440_V50_M_merged_815033","440","1"
"b_469","1","WAR_469_V50_M","WAR","Center City Philadelphia","417007","M2_merged_815013","WAR_469_V50_M_merged_816406","469","1"
"a_3864","0","FOX_3864_V25_M","FOX","Fox Chase","406815","M1_merged_815008","FOX_3864_V25_M_merged_815549","3864","1"
"a_8381","1","FOX_8381_V37_M","FOX","Center City Philadelphia","815007","M3_merged_815009","FOX_8381_V37_M_merged_815284","8381","1"
"a_1518","0","PAO_1518_V50_M","PAO","Center City Philadelphia","505006","M2_merged_815010","PAO_1518_V50_M_merged_815233","1518","1"
"a_3226","0","MED_3226_V50_M","MED","Center City Philadelphia","301406","M2_merged_815010","MED_3226_V50_M_merged_815150","3226","1"
"b_722","0","TRE_722_V51_M","TRE","Center City Philadelphia","701004","M2_merged_815013","TRE_722_V51_M_merged_816607","722","1"
"b_3228","0","MED_3228_V50_M","MED","Center City Philadelphia","301406","M2_merged_815013","MED_3228_V50_M_merged_816133","3228","1"
"b_8385","1","MED_8385_V37_M","MED","Elwyn","007301","M3_merged_815012","MED_8385_V37_M_merged_815940","8385","1"
"b_571","1","LAN_571_V25_M","LAN","Center City Philadelphia","538007","M1_merged_815011","LAN_571_V25_M_merged_816280","571","1"
"b_726","0","CHE_726_V26_M","CHE","Chestnut Hill East","004720","M1_merged_815011","CHE_726_V26_M_merged_816016","726","1"
"a_219","1","NOR_219_V37_M","NOR","Center City Philadelphia","228007","M3_merged_815009","NOR_219_V37_M_merged_815201","219","1"
"a_3473","1","WTR_3473_V27_M","WTR","Center City Philadelphia","327007","M1_merged_815008","WTR_3473_V27_M_merged_815765","3473","1"
"a_3473","1","AIR_3473_V27_M","AIR","Airport Terminal E F","007401","M1_merged_815008","AIR_3473_V27_M_merged_815045","3473","1"
"a_9459","1","AIR_9459_V50_M","AIR","Airport","007401","M2_merged_815010","AIR_9459_V50_M_merged_815376","9459","1"
"b_702","0","CHE_702_V51_M","CHE","Chestnut Hill East","004720","M2_merged_815013","CHE_702_V51_M_merged_815970","702","1"
"b_9311","1","MED_9311_V52_M","MED","Media/Elwyn","007301","M2_merged_815013","MED_9311_V52_M_merged_816753","9311","1"
"b_4370","0","WTR_4370_V27_M","WTR","West Trenton","406327","M1_merged_815011","WTR_4370_V27_M_merged_816191","4370","1"
"a_3411","1","AIR_3411_V50_M","AIR","Airport Terminal E F","007401","M2_merged_815010","AIR_3411_V50_M_merged_815153","3411","1"
"a_232","0","WIL_232_V26_M","WIL","Center City Philadelphia","203406","M1_merged_815008","WIL_232_V26_M_merged_815780","232","1"
"a_445","1","WAR_445_V25_M","WAR","Center City Philadelphia","417007","M1_merged_815008","WAR_445_V25_M_merged_815417","445","1"
"b_403","1","WAR_403_V25_M","WAR","Center City Philadelphia","411007","M1_merged_815011","WAR_403_V25_M_merged_816539","403","1"
"b_468","0","AIR_468_V37_M","AIR","Center City Philadelphia","401406","M3_merged_815012","AIR_468_V37_M_merged_816223","468","1"
"a_464","0","AIR_464_V37_M","AIR","Center City Philadelphia","401406","M3_merged_815009","AIR_464_V37_M_merged_815661","464","1"
"b_3513","1","PAO_3513_V52_M","PAO","Paoli/Thorndale","007505","M2_merged_815013","PAO_3513_V52_M_merged_815907","3513","1"
"b_3864","0","MED_3864_V25_M","MED","Center City Philadelphia","301406","M1_merged_815011","MED_3864_V25_M_merged_816547","3864","1"
"b_714","0","TRE_714_V37_M","TRE","Center City Philadelphia","701004","M3_merged_815012","TRE_714_V37_M_merged_815999","714","1"
"b_2333","1","MED_2333_V50_M","MED","Elwyn","007301","M2_merged_815013","MED_2333_V50_M_merged_816618","2333","1"
"b_727","1","CHE_727_V51_M","CHE","Center City Philadelphia","720007","M2_merged_815013","CHE_727_V51_M_merged_816079","727","1"
"b_1542","0","PAO_1542_V50_M","PAO","Center City Philadelphia","505006","M2_merged_815013","PAO_1542_V50_M_merged_816217","1542","1"
"a_8385","1","MED_8385_V25_M","MED","Elwyn","007301","M1_merged_815008","MED_8385_V25_M_merged_815214","8385","1"
"b_437","1","WAR_437_V37_M","WAR","Center City Philadelphia","417007","M3_merged_815012","WAR_437_V37_M_merged_816458","437","1"
"a_5562","0","","PAO","Center City Philadelphia","505522","M1_merged_815008","PAO_5562_V26_M","5562","1"
"b_426","0","WAR_426_V37_M","WAR","Warminster","406417","M3_merged_815012","WAR_426_V37_M_merged_816485","426","1"
"b_711","1","TRE_711_V26_M","TRE","Trenton","007701","M1_merged_815011","TRE_711_V26_M_merged_816487","711","1"
"b_707","1","TRE_707_V37_M","TRE","Trenton","007701","M3_merged_815012","TRE_707_V37_M_merged_816441","707","1"
"a_3557","1","WTR_3557_V52_M","WTR","Center City Philadelphia","327007","M2_merged_815010","WTR_3557_V52_M_merged_815059","3557","1"
"a_215","1","WIL_215_V37_M","WIL","Wilmington","007203","M3_merged_815009","WIL_215_V37_M_merged_815671","215","1"
"b_718","0","TRE_718_V26_M","TRE","Center City Philadelphia","701004","M1_merged_815011","TRE_718_V26_M_merged_816662","718","1"
"b_3517","1","PAO_3517_V52_M","PAO","Paoli/Thorndale","007501","M2_merged_815013","PAO_3517_V52_M_merged_816648","3517","1"
"b_1502","0","PAO_1502_V50_M","PAO","Center City Philadelphia","501006","M2_merged_815013","PAO_1502_V50_M_merged_816072","1502","1"
"a_735","1","TRE_735_V26_M","TRE","Trenton","007701","M1_merged_815008","TRE_735_V26_M_merged_815689","735","1"
"b_211","1","NOR_211_V37_M","NOR","Center City Philadelphia","228007","M3_merged_815012","NOR_211_V37_M_merged_816383","211","1"
"b_8391","1","FOX_8391_V25_M","FOX","Center City Philadelphia","815007","M1_merged_815011","FOX_8391_V25_M_merged_816737","8391","1"
"b_2307","1","NOR_2307_V50_M","NOR","Center City Philadelphia","228007","M2_merged_815013","NOR_2307_V50_M_merged_816728","2307","1"
"b_4360","0","AIR_4360_V27_M","AIR","Center City Philadelphia","401406","M1_merged_815011","AIR_4360_V27_M_merged_816233","4360","1"
"b_4336","0","WTR_4336_V37_M","WTR","West Trenton","406327","M3_merged_815012","WTR_4336_V37_M_merged_816099","4336","1"
"a_4360","0","WTR_4360_V27_M","WTR","West Trenton","406327","M1_merged_815008","WTR_4360_V27_M_merged_815257","4360","1"
"a_3866","0","FOX_3866_V25_M","FOX","Fox Chase","406815","M1_merged_815008","FOX_3866_V25_M_merged_815669","3866","1"
"a_5320","0","WTR_5320_V51_M","WTR","West Trenton","004327","M2_merged_815010","WTR_5320_V51_M_merged_815121","5320","1"
"b_3236","0","NOR_3236_V50_M","NOR","Norristown - Elm Street","406228","M2_merged_815013","NOR_3236_V50_M_merged_816443","3236","1"
"a_523","1","LAN_523_V37_M","LAN","Center City Philadelphia","538004","M3_merged_815009","LAN_523_V37_M_merged_815175","523","1"
"a_9317","1","MED_9317_V52_M","MED","Media/Elwyn","007301","M2_merged_815010","MED_9317_V52_M_merged_815857","9317","1"
"b_4344","0","WTR_4344_V27_M","WTR","West Trenton","406327","M1_merged_815011","WTR_4344_V27_M_merged_816044","4344","1"
"b_472","0","AIR_472_V50_M","AIR","Center City Philadelphia","401406","M2_merged_815013","AIR_472_V50_M_merged_816498","472","1"
"b_4312","0","WTR_4312_V27_M","WTR","West Trenton","406327","M1_merged_815011","WTR_4312_V27_M_merged_816347","4312","1"
"a_9312","0","MED_9312_V52_M","MED","Center City Philadelphia","301007","M2_merged_815010","MED_9312_V52_M_merged_815297","9312","1"
"a_228","0","WIL_228_V26_M","WIL","Center City Philadelphia","203406","M1_merged_815008","WIL_228_V26_M_merged_815466","228","1"
"b_538","0","LAN_538_V37_M","LAN","Doylestown","004538","M3_merged_815012","LAN_538_V37_M_merged_816220","538","1"
"b_3545","1","WTR_3545_V51_M","WTR","Center City Philadelphia","327007","M2_merged_815013","WTR_3545_V51_M_merged_816655","3545","1"
"b_711","1","TRE_711_V37_M","TRE","Trenton","007701","M3_merged_815012","TRE_711_V37_M_merged_816461","711","1"
"a_9700","0","TRE_9700_V51_M","TRE","Center City Philadelphia","701007","M2_merged_815010","TRE_9700_V51_M_merged_815530","9700","1"
"b_819","1","FOX_819_V50_M","FOX","Center City Philadelphia","815004","M2_merged_815013","FOX_819_V50_M_merged_815942","819","1"
"b_2522","0","WIL_2522_V50_M","WIL","Center City Philadelphia","203406","M2_merged_815013","WIL_2522_V50_M_merged_815948","2522","1"
"b_3473","1","WTR_3473_V37_M","WTR","Center City Philadelphia","327007","M3_merged_815012","WTR_3473_V37_M_merged_816426","3473","1"
"a_734","0","CHE_734_V51_M","CHE","Chestnut Hill East","004720","M2_merged_815010","CHE_734_V51_M_merged_815247","734","1"
"b_2512","0","LAN_2512_V50_M","LAN","Doylestown","406538","M2_merged_815013","LAN_2512_V50_M_merged_816353","2512","1"
"a_1543","1","PAO_1543_V50_M","PAO","Paoli/Thorndale","006501","M2_merged_815010","PAO_1543_V50_M_merged_815810","1543","1"
"a_3465","1","AIR_3465_V27_M","AIR","Airport Terminal E F","007401","M1_merged_815008","AIR_3465_V27_M_merged_815724","3465","1"
"b_3226","0","MED_3226_V50_M","MED","Center City Philadelphia","301406","M2_merged_815013","MED_3226_V50_M_merged_816022","3226","1"
"b_706","0","TRE_706_V51_M","TRE","Center City Philadelphia","701004","M2_merged_815013","TRE_706_V51_M_merged_816309","706","1"
"b_2303","1","NOR_2303_V50_M","NOR","Center City Philadelphia","228007","M2_merged_815013","NOR_2303_V50_M_merged_816393","2303","1"
"b_475","1","WAR_475_V37_M","WAR","Center City Philadelphia","417007","M3_merged_815012","WAR_475_V37_M_merged_816468","475","1"
"a_236","0","NOR_236_V37_M","NOR","Norristown - Elm Street","406228","M3_merged_815009","NOR_236_V37_M_merged_815311","236","1"
"a_9571","1","PAO_9571_V51_M","PAO","Paoli/Thorndale","007505","M2_merged_815010","PAO_9571_V51_M_merged_815312","9571","1"
"a_715","1","TRE_715_V26_M","TRE","Trenton","007701","M1_merged_815008","TRE_715_V26_M_merged_815543","715","1"
"a_231","1","WIL_231_V27_M","WIL","Wilmington","007203","M1_merged_815008","WIL_231_V27_M_merged_815597","231","1"
"b_3473","1","AIR_3473_V27_M","AIR","Airport Terminal E F","007401","M1_merged_815011","AIR_3473_V27_M_merged_815917","3473","1"
"a_418","0","AIR_418_V37_M","AIR","Center City Philadelphia","401406","M3_merged_815009","AIR_418_V37_M_merged_815096","418","1"
"a_846","0","FOX_846_V50_M","FOX","Fox Chase","004815","M2_merged_815010","FOX_846_V50_M_merged_815822","846","1"
"a_5225","1","LAN_5225_V51_M","LAN","Center City Philadelphia","538007","M2_merged_815010","LAN_5225_V51_M_merged_815304","5225","1"
"b_578","0","LAN_578_V26_M","LAN","Doylestown","004538","M1_merged_815011","LAN_578_V26_M_merged_816677","578","1"
"b_3409","1","AIR_3409_V27_M","AIR","Airport Terminal E F","007401","M1_merged_815011","AIR_3409_V27_M_merged_816015","3409","1"
"a_4344","0","AIR_4344_V37_M","AIR","Center City Philadelphia","401406","M3_merged_815009","AIR_4344_V37_M_merged_815253","4344","1"
"a_9434","0","AIR_9434_V50_M","AIR","Center City Philadelphia","401007","M2_merged_815010","AIR_9434_V50_M_merged_815191","9434","1"
"a_859","1","FOX_859_V50_M","FOX","Center City Philadelphia","815004","M2_merged_815010","FOX_859_V50_M_merged_815686","859","1"
"b_1704","0","TRE_1704_V37_M","TRE","Center City Philadelphia","701007","M3_merged_815012","TRE_1704_V37_M_merged_816455","1704","1"
"a_703","1","TRE_703_V51_M","TRE","Trenton","007701","M2_merged_815010","TRE_703_V51_M_merged_815433","703","1"
"b_474","0","WAR_474_V25_M","WAR","Warminster","406417","M1_merged_815011","WAR_474_V25_M_merged_816502","474","1"
"a_3230","0","NOR_3230_V50_M","NOR","Norristown - Elm Street","406228","M2_merged_815010","NOR_3230_V50_M_merged_815824","3230","1"
"a_9701","1","TRE_9701_V26_M","TRE","Trenton","007701","M1_merged_815008","TRE_9701_V26_M_merged_815640","9701","1"
"b_723","1","TRE_723_V26_M","TRE","Trenton","007701","M1_merged_815011","TRE_723_V26_M_merged_816411","723","1"
"b_8381","1","FOX_8381_V37_M","FOX","Center City Philadelphia","815007","M3_merged_815012","FOX_8381_V37_M_merged_816156","8381","1"
"a_702","0","TRE_702_V51_M","TRE","Center City Philadelphia","701004","M2_merged_815010","TRE_702_V51_M_merged_815791","702","1"
"b_456","0","AIR_456_V50_M","AIR","Center City Philadelphia","401406","M2_merged_815013","AIR_456_V50_M_merged_816475","456","1"
"a_403","1","AIR_403_V25_M","AIR","Airport Terminal E F","007401","M1_merged_815008","AIR_403_V25_M_merged_815696","403","1"
"a_5231","1","WIL_5231_V51_M","WIL","Marcus Hook","007205","M2_merged_815010","WIL_5231_V51_M_merged_815522","5231","1"
"b_1510","0","PAO_1510_V50_M","PAO","Center City Philadelphia","505006","M2_merged_815013","PAO_1510_V50_M_merged_816154","1510","1"
"a_2506","0","LAN_2506_V50_M","LAN","Doylestown","406538","M2_merged_815010","LAN_2506_V50_M_merged_815325","2506","1"
"b_207","1","WIL_207_V37_M","WIL","Wilmington","007203","M3_merged_815012","WIL_207_V37_M_merged_816358","207","1"
"b_730","0","CHE_730_V37_M","CHE","Chestnut Hill East","004720","M3_merged_815012","CHE_730_V37_M_merged_816420","730","1"
"a_711","1","CHE_711_V51_M","CHE","Center City Philadelphia","720007","M2_merged_815010","CHE_711_V51_M_merged_815166","711","1"
"b_407","1","WAR_407_V50_M","WAR","Center City Philadelphia","411007","M2_merged_815013","WAR_407_V50_M_merged_816084","407","1"
"b_722","0","TRE_722_V37_M","TRE","Center City Philadelphia","701004","M3_merged_815012","TRE_722_V37_M_merged_816234","722","1"
"a_464","0","WAR_464_V25_M","WAR","Warminster","406417","M1_merged_815008","WAR_464_V25_M_merged_815562","464","1"
"b_562","0","","PAO","Center City Philadelphia","505004","M3_merged_815012","PAO_562_V37_M","562","1"
"a_413","1","AIR_413_V50_M","AIR","Airport Terminal E F","007401","M2_merged_815010","AIR_413_V50_M_merged_815706","413","1"
"b_453","1","WAR_453_V37_M","WAR","Center City Philadelphia","417007","M3_merged_815012","WAR_453_V37_M_merged_816081","453","1"
"a_9410","0","AIR_9410_V50_M","AIR","Center City Philadelphia","401007","M2_merged_815010","AIR_9410_V50_M_merged_815595","9410","1"
"b_3441","1","AIR_3441_V27_M","AIR","Airport Terminal E F","007401","M1_merged_815011","AIR_3441_V27_M_merged_815950","3441","1"
"b_3473","1","AIR_3473_V37_M","AIR","Airport Terminal E F","007401","M3_merged_815012","AIR_3473_V37_M_merged_816130","3473","1"
"b_3425","1","AIR_3425_V37_M","AIR","Airport Terminal E F","007401","M3_merged_815012","AIR_3425_V37_M_merged_816007","3425","1"
"b_424","0","AIR_424_V50_M","AIR","Center City Philadelphia","401406","M2_merged_815013","AIR_424_V50_M_merged_816013","424","1"
"a_8391","1","FOX_8391_V25_M","FOX","Center City Philadelphia","815007","M1_merged_815008","FOX_8391_V25_M_merged_815865","8391","1"
"b_8387","1","MED_8387_V37_M","MED","Elwyn","007301","M3_merged_815012","MED_8387_V37_M_merged_816314","8387","1"
"b_474","0","AIR_474_V50_M","AIR","Center City Philadelphia","401406","M2_merged_815013","AIR_474_V50_M_merged_816276","474","1"
"b_9423","1","AIR_9423_V50_M","AIR","Airport","007401","M2_merged_815013","AIR_9423_V50_M_merged_816688","9423","1"
"a_4312","0","WTR_4312_V27_M","WTR","West Trenton","406327","M1_merged_815008","WTR_4312_V27_M_merged_815475","4312","1"
"a_9423","1","AIR_9423_V50_M","AIR","Airport","007401","M2_merged_815010","AIR_9423_V50_M_merged_815816","9423","1"
"a_3866","0","MED_3866_V37_M","MED","Center City Philadelphia","301406","M3_merged_815009","MED_3866_V37_M_merged_815429","3866","1"
"b_458","0","AIR_458_V25_M","AIR","Center City Philadelphia","401406","M1_merged_815011","AIR_458_V25_M_merged_816101","458","1"
"a_3860","0","FOX_3860_V25_M","FOX","Fox Chase","406815","M1_merged_815008","FOX_3860_V25_M_merged_815413","3860","1"
"a_6446","0","WAR_6446_V51_M","WAR","Warminster","004417","M2_merged_815010","WAR_6446_V51_M_merged_815544","6446","1"
"a_714","0","CHE_714_V37_M","CHE","Chestnut Hill East","004720","M3_merged_815009","CHE_714_V37_M_merged_815587","714","1"
"a_456","0","WAR_456_V50_M","WAR","Warminster","406417","M2_merged_815010","WAR_456_V50_M_merged_815691","456","1"
"b_228","0","NOR_228_V37_M","NOR","Norristown - Elm Street","406228","M3_merged_815012","NOR_228_V37_M_merged_816740","228","1"
"a_835","1","FOX_835_V50_M","FOX","Center City Philadelphia","815004","M2_merged_815010","FOX_835_V50_M_merged_815614","835","1"
"b_3409","1","AIR_3409_V37_M","AIR","Airport Terminal E F","007401","M3_merged_815012","AIR_3409_V37_M_merged_816294","3409","1"
"b_5227","1","WIL_5227_V51_M","WIL","Wilmington","007203","M2_merged_815013","WIL_5227_V51_M_merged_816271","5227","1"
"a_731","1","CHE_731_V51_M","CHE","Center City Philadelphia","720007","M2_merged_815010","CHE_731_V51_M_merged_815103","731","1"
"b_8381","1","MED_8381_V25_M","MED","Elwyn","007301","M1_merged_815011","MED_8381_V25_M_merged_816267","8381","1"
"a_8387","1","MED_8387_V25_M","MED","Elwyn","007301","M1_merged_815008","MED_8387_V25_M_merged_815043","8387","1"
"a_8385","1","FOX_8385_V25_M","FOX","Center City Philadelphia","815007","M1_merged_815008","FOX_8385_V25_M_merged_815124","8385","1"
"a_734","0","TRE_734_V51_M","TRE","Center City Philadelphia","701004","M2_merged_815010","TRE_734_V51_M_merged_815180","734","1"
"a_3473","1","AIR_3473_V37_M","AIR","Airport Terminal E F","007401","M3_merged_815009","AIR_3473_V37_M_merged_815258","3473","1"
"b_723","1","TRE_723_V37_M","TRE","Trenton","007701","M3_merged_815012","TRE_723_V37_M_merged_816147","723","1"
"b_211","1","WIL_211_V27_M","WIL","Wilmington","007203","M1_merged_815011","WIL_211_V27_M_merged_816298","211","1"
"b_227","1","WIL_227_V37_M","WIL","Wilmington","007203","M3_merged_815012","WIL_227_V37_M_merged_816573","227","1"
"b_538","0","","PAO","Center City Philadelphia","501004","M1_merged_815011","PAO_538_V26_M","538","1"
