Routeid|ATISID|Route|DOW|Dir|SG|Begindate|Enddate|Start_TripId|End_TripId|status_id
      13|478762|      PASC|0|O|193|20191112|20191112| 3258| 3258|
      13|478763|      PASC|0|O|194|20191112|20191112| 3259| 3259|
      13|478764|      PASC|0|O|195|20191112|20191112| 3260| 3260|
      13|478765|      PASC|0|O|196|20191112|20191112| 3261| 3261|
      13|478766|      PASC|0|O|197|20191112|20191112| 3262| 3262|
      13|478767|      PASC|0|O|198|20191112|20191112| 3263| 3263|
      13|478768|      PASC|0|O|199|20191112|20191112| 3264| 3264|
      13|478769|      PASC|0|O|200|20191112|20191112| 3265| 3265|
      13|478770|      PASC|0|O|201|20191112|20191112| 3266| 3266|
      13|478771|      PASC|0|O|202|20191112|20191112| 3267| 3267|
      14|460650|      PRIN|0|I| 1|20190907|20190907| 3268| 3268|
      14|460651|      PRIN|0|I| 2|20190907|20190907| 3269| 3269|
      14|460652|      PRIN|0|I| 3|20190907|20190907| 3270| 3270|
      14|460654|      PRIN|0|I| 5|20190907|20190907| 3271| 3271|
      14|460655|      PRIN|0|I| 6|20190907|20190907| 3272| 3272|
      14|460656|      PRIN|0|I| 7|20190908|20190908| 3273| 3273|
      14|460657|      PRIN|0|I| 8|20190908|20190908| 3274| 3274|
      14|460658|      PRIN|0|I| 9|20190908|20190908| 3275| 3275|
      14|460659|      PRIN|0|I|10|20190908|20190908| 3276| 3276|
      14|460660|      PRIN|0|I|11|20190908|20190908| 3277| 3277|
      14|460661|      PRIN|0|I|12|20190908|20190908| 3278| 3278|
      14|460662|      PRIN|0|I|13|20190908|20190908| 3279| 3279|
      14|460663|      PRIN|0|I|14|20190908|20190908| 3280| 3280|
      14|460664|      PRIN|0|I|15|20190908|20190908| 3281| 3281|
      14|460665|      PRIN|0|I|16|20190908|20190908| 3282| 3282|
      14|460666|      PRIN|0|I|17|20190908|20190908| 3283| 3283|
      14|460667|      PRIN|0|I|18|20190908|20190908| 3284| 3284|
      14|460668|      PRIN|0|I|19|20190908|20190908| 3285| 3285|
      14|460669|      PRIN|0|I|20|20190908|20190908| 3286| 3286|
      14|460670|      PRIN|0|I|21|20190908|20190908| 3287| 3287|
      14|460671|      PRIN|0|I|22|20190908|20190908| 3288| 3288|
      14|460672|      PRIN|0|I|23|20190908|20190908| 3289| 3289|
      14|460673|      PRIN|0|I|24|20190908|20190908| 3290| 3290|
      14|460674|      PRIN|0|I|25|20190908|20190908| 3291| 3291|
      14|460675|      PRIN|0|I|26|20190908|20190908| 3292| 3292|
      14|460676|      PRIN|0|I|27|20190908|20190908| 3293| 3293|
      14|460677|      PRIN|0|I|28|20190908|20190908| 3294| 3294|
      14|460678|      PRIN|0|I|29|20190908|20190908| 3295| 3295|
      14|460679|      PRIN|0|I|30|20190908|20190908| 3296| 3296|
      14|460680|      PRIN|0|I|31|20190908|20190908| 3297| 3297|
      14|460681|      PRIN|0|I|32|20190908|20190908| 3298| 3298|
      14|460682|      PRIN|0|I|33|20190908|20190908| 3299| 3299|
      14|460683|      PRIN|0|I|34|20190908|20190908| 3300| 3300|
      14|460684|      PRIN|0|I|35|20190908|20190908| 3301| 3301|
      14|460685|      PRIN|0|I|36|20190908|20190908| 3302| 3302|
      14|460686|      PRIN|0|I|37|20190908|20190908| 3303| 3303|
      14|460687|      PRIN|0|I|38|20190908|20190908| 3304| 3304|
      14|460688|      PRIN|0|I|39|20190908|20190908| 3305| 3305|
      14|460689|      PRIN|0|I|40|20190908|20190908| 3306| 3306|
      14|460690|      PRIN|0|I|41|20190908|20190908| 3307| 3307|
      14|460691|      PRIN|0|I|42|20190908|20190908| 3308| 3308|
      14|460692|      PRIN|0|I|43|20190908|20190908| 3309| 3309|
      14|460693|      PRIN|0|I|44|20190908|20190908| 3310| 3310|
      14|460694|      PRIN|0|I|45|20190908|20190908| 3311| 3311|
      14|460695|      PRIN|0|I|46|20190908|20190908| 3312| 3312|
      14|460696|      PRIN|0|I|47|20190908|20190908| 3313| 3313|
      14|460697|      PRIN|0|I|48|20190908|20190908| 3314| 3314|
      14|460698|      PRIN|0|I|49|20190908|20190908| 3315| 3315|
      14|460699|      PRIN|0|I|50|20190908|20190908| 3316| 3316|
      14|460700|      PRIN|0|I|51|20190908|20190908| 3317| 3317|
      14|460701|      PRIN|0|I|52|20190908|20190908| 3318| 3318|
      14|460702|      PRIN|0|I|53|20190908|20190908| 3319| 3319|
      14|460703|      PRIN|0|I|54|20190908|20190908| 3320| 3320|
      14|460704|      PRIN|0|I|55|20190908|20190908| 3321| 3321|
      14|460705|      PRIN|0|I|56|20190908|20190908| 3322| 3322|
      14|460706|      PRIN|0|I|57|20190908|20190908| 3323| 3323|
      14|460707|      PRIN|0|I|58|20190908|20190908| 3324| 3324|
      14|460708|      PRIN|0|I|59|20190908|20190908| 3325| 3325|
      14|460709|      PRIN|0|I|60|20190908|20190908| 3326| 3326|
      14|460710|      PRIN|0|I|61|20190908|20190908| 3327| 3327|
      14|460711|      PRIN|0|I|62|20190908|20190908| 3328| 3328|
      14|460712|      PRIN|0|I|63|20190908|20190908| 3329| 3329|
      14|460713|      PRIN|0|I|64|20190908|20190908| 3330| 3330|
      14|460714|      PRIN|0|I|65|20190908|20190908| 3331| 3331|
      14|460715|      PRIN|0|I|66|20190908|20190908| 3332| 3332|
      14|460716|      PRIN|0|I|67|20190908|20190908| 3333| 3333|
      14|460717|      PRIN|0|I|68|20190908|20190908| 3334| 3334|
      14|460718|      PRIN|0|I|69|20190908|20190908| 3335| 3335|
      14|460719|      PRIN|0|I|70|20190908|20190908| 3336| 3336|
      14|460720|      PRIN|0|I|71|20190908|20190908| 3337| 3337|
      14|460721|      PRIN|0|I|72|20190908|20190908| 3338| 3338|
      14|478773|      PRIN|0|I|73|20191112|20191112| 3339| 3339|
      14|478774|      PRIN|0|I|74|20191111|20191111| 3340| 3340|
      14|478775|      PRIN|0|I|75|20191111|20191111| 3341| 3341|
      14|478776|      PRIN|0|I|76|20191112|20191112| 3342| 3342|
      14|478777|      PRIN|0|I|77|20191112|20191112| 3343| 3343|
      14|478778|      PRIN|0|I|78|20191112|20191112| 3344| 3344|
      14|478779|      PRIN|0|I|79|20191112|20191112| 3345| 3345|
      14|478780|      PRIN|0|I|80|20191112|20191112| 3346| 3346|
      14|478781|      PRIN|0|I|81|20191112|20191112| 3347| 3347|
      14|478782|      PRIN|0|I|82|20191112|20191112| 3348| 3348|
      14|478783|      PRIN|0|I|83|20191112|20191112| 3349| 3349|
      14|478784|      PRIN|0|I|84|20191112|20191112| 3350| 3350|
      14|478785|      PRIN|0|I|85|20191112|20191112| 3351| 3351|
      14|478786|      PRIN|0|I|86|20191112|20191112| 3352| 3352|
      14|478787|      PRIN|0|I|87|20191112|20191112| 3353| 3353|
      14|478788|      PRIN|0|I|88|20191112|20191112| 3354| 3354|
      14|478789|      PRIN|0|I|89|20191112|20191112| 3355| 3355|
      14|478790|      PRIN|0|I|90|20191112|20191112| 3356| 3356|
      14|478791|      PRIN|0|I|91|20191112|20191112| 3357| 3357|
      14|478792|      PRIN|0|I|92|20191112|20191112| 3358| 3358|
      14|478793|      PRIN|0|I|93|20191112|20191112| 3359| 3359|
      14|478794|      PRIN|0|I|94|20191112|20191112| 3360| 3360|
      14|478795|      PRIN|0|I|95|20191112|20191112| 3361| 3361|
      14|478796|      PRIN|0|I|96|20191112|20191112| 3362| 3362|
      14|478797|      PRIN|0|I|97|20191112|20191112| 3363| 3363|
      14|478798|      PRIN|0|I|98|20191112|20191112| 3364| 3364|
      14|478799|      PRIN|0|I|99|20191112|20191112| 3365| 3365|
      14|478800|      PRIN|0|I|100|20191112|20191112| 3366| 3366|
      14|478801|      PRIN|0|I|101|20191112|20191112| 3367| 3367|
      14|460723|      PRIN|0|O| 1|20190907|20190907| 3368| 3368|
      14|460724|      PRIN|0|O| 2|20190907|20190907| 3369| 3369|
      14|460725|      PRIN|0|O| 3|20190907|20190907| 3370| 3370|
      14|460726|      PRIN|0|O| 4|20190907|20190907| 3371| 3371|
      14|460727|      PRIN|0|O| 5|20190907|20190907| 3372| 3372|
      14|460728|      PRIN|0|O| 6|20190908|20190908| 3373| 3373|
      14|460729|      PRIN|0|O| 7|20190908|20190908| 3374| 3374|
      14|460730|      PRIN|0|O| 8|20190908|20190908| 3375| 3375|
      14|460731|      PRIN|0|O| 9|20190908|20190908| 3376| 3376|
      14|460732|      PRIN|0|O|10|20190908|20190908| 3377| 3377|
      14|460733|      PRIN|0|O|11|20190908|20190908| 3378| 3378|
      14|460734|      PRIN|0|O|12|20190908|20190908| 3379| 3379|
      14|460735|      PRIN|0|O|13|20190908|20190908| 3380| 3380|
      14|460736|      PRIN|0|O|14|20190908|20190908| 3381| 3381|
      14|460737|      PRIN|0|O|15|20190908|20190908| 3382| 3382|
      14|460738|      PRIN|0|O|16|20190908|20190908| 3383| 3383|
      14|460739|      PRIN|0|O|17|20190908|20190908| 3384| 3384|
      14|460740|      PRIN|0|O|18|20190908|20190908| 3385| 3385|
      14|460741|      PRIN|0|O|19|20190908|20190908| 3386| 3386|
      14|460742|      PRIN|0|O|20|20190908|20190908| 3387| 3387|
      14|460743|      PRIN|0|O|21|20190908|20190908| 3388| 3388|
      14|460744|      PRIN|0|O|22|20190908|20190908| 3389| 3389|
      14|460745|      PRIN|0|O|23|20190908|20190908| 3390| 3390|
      14|460746|      PRIN|0|O|24|20190908|20190908| 3391| 3391|
      14|460747|      PRIN|0|O|25|20190908|20190908| 3392| 3392|
      14|460748|      PRIN|0|O|26|20190908|20190908| 3393| 3393|
      14|460749|      PRIN|0|O|27|20190908|20190908| 3394| 3394|
      14|460750|      PRIN|0|O|28|20190908|20190908| 3395| 3395|
      14|460751|      PRIN|0|O|29|20190908|20190908| 3396| 3396|
      14|460752|      PRIN|0|O|30|20190908|20190908| 3397| 3397|
      14|460753|      PRIN|0|O|31|20190908|20190908| 3398| 3398|
      14|460754|      PRIN|0|O|32|20190908|20190908| 3399| 3399|
      14|460755|      PRIN|0|O|33|20190908|20190908| 3400| 3400|
      14|460756|      PRIN|0|O|34|20190908|20190908| 3401| 3401|
      14|460757|      PRIN|0|O|35|20190908|20190908| 3402| 3402|
      14|460758|      PRIN|0|O|36|20190908|20190908| 3403| 3403|
      14|460759|      PRIN|0|O|37|20190908|20190908| 3404| 3404|
      14|460760|      PRIN|0|O|38|20190908|20190908| 3405| 3405|
      14|460761|      PRIN|0|O|39|20190908|20190908| 3406| 3406|
      14|460762|      PRIN|0|O|40|20190908|20190908| 3407| 3407|
      14|460763|      PRIN|0|O|41|20190908|20190908| 3408| 3408|
      14|460764|      PRIN|0|O|42|20190908|20190908| 3409| 3409|
      14|460765|      PRIN|0|O|43|20190908|20190908| 3410| 3410|
      14|460766|      PRIN|0|O|44|20190908|20190908| 3411| 3411|
      14|460767|      PRIN|0|O|45|20190908|20190908| 3412| 3412|
      14|460768|      PRIN|0|O|46|20190908|20190908| 3413| 3413|
      14|460769|      PRIN|0|O|47|20190908|20190908| 3414| 3414|
      14|460770|      PRIN|0|O|48|20190908|20190908| 3415| 3415|
      14|460771|      PRIN|0|O|49|20190908|20190908| 3416| 3416|
      14|460772|      PRIN|0|O|50|20190908|20190908| 3417| 3417|
      14|460773|      PRIN|0|O|51|20190908|20190908| 3418| 3418|
      14|460774|      PRIN|0|O|52|20190908|20190908| 3419| 3419|
      14|460775|      PRIN|0|O|53|20190908|20190908| 3420| 3420|
      14|460776|      PRIN|0|O|54|20190908|20190908| 3421| 3421|
      14|460777|      PRIN|0|O|55|20190908|20190908| 3422| 3422|
      14|460778|      PRIN|0|O|56|20190908|20190908| 3423| 3423|
      14|460779|      PRIN|0|O|57|20190908|20190908| 3424| 3424|
      14|460780|      PRIN|0|O|58|20190908|20190908| 3425| 3425|
      14|460781|      PRIN|0|O|59|20190908|20190908| 3426| 3426|
      14|460782|      PRIN|0|O|60|20190908|20190908| 3427| 3427|
      14|460783|      PRIN|0|O|61|20190908|20190908| 3428| 3428|
      14|460784|      PRIN|0|O|62|20190908|20190908| 3429| 3429|
      14|460785|      PRIN|0|O|63|20190908|20190908| 3430| 3430|
      14|460786|      PRIN|0|O|64|20190908|20190908| 3431| 3431|
      14|460787|      PRIN|0|O|65|20190908|20190908| 3432| 3432|
      14|460788|      PRIN|0|O|66|20190908|20190908| 3433| 3433|
      14|460789|      PRIN|0|O|67|20190908|20190908| 3434| 3434|
      14|460790|      PRIN|0|O|68|20190908|20190908| 3435| 3435|
      14|460791|      PRIN|0|O|69|20190908|20190908| 3436| 3436|
      14|460792|      PRIN|0|O|70|20190908|20190908| 3437| 3437|
      14|460793|      PRIN|0|O|71|20190908|20190908| 3438| 3438|
      14|  1124|      PRIN|0|O|167|20140907|20140907| 3439| 3439|
      14|478803|      PRIN|0|O|168|20191111|20191111| 3440| 3440|
      14|478804|      PRIN|0|O|169|20191111|20191111| 3441| 3441|
      14|478805|      PRIN|0|O|170|20191112|20191112| 3442| 3442|
      14|478806|      PRIN|0|O|171|20191112|20191112| 3443| 3443|
      14|478807|      PRIN|0|O|172|20191112|20191112| 3444| 3444|
      14|478808|      PRIN|0|O|173|20191112|20191112| 3445| 3445|
      14|478809|      PRIN|0|O|174|20191112|20191112| 3446| 3446|
      14|478810|      PRIN|0|O|175|20191112|20191112| 3447| 3447|
      14|478811|      PRIN|0|O|176|20191112|20191112| 3448| 3448|
      14|478812|      PRIN|0|O|177|20191112|20191112| 3449| 3449|
      14|478813|      PRIN|0|O|178|20191112|20191112| 3450| 3450|
      14|478814|      PRIN|0|O|179|20191112|20191112| 3451| 3451|
      14|478815|      PRIN|0|O|180|20191112|20191112| 3452| 3452|
      14|478816|      PRIN|0|O|181|20191112|20191112| 3453| 3453|
      14|478817|      PRIN|0|O|182|20191112|20191112| 3454| 3454|
      14|478818|      PRIN|0|O|183|20191112|20191112| 3455| 3455|
      14|478819|      PRIN|0|O|184|20191112|20191112| 3456| 3456|
      14|478820|      PRIN|0|O|185|20191112|20191112| 3457| 3457|
      14|478821|      PRIN|0|O|186|20191112|20191112| 3458| 3458|
      14|478822|      PRIN|0|O|187|20191112|20191112| 3459| 3459|
      14|478823|      PRIN|0|O|188|20191112|20191112| 3460| 3460|
      14|478824|      PRIN|0|O|189|20191112|20191112| 3461| 3461|
      14|478825|      PRIN|0|O|190|20191112|20191112| 3462| 3462|
      14|478826|      PRIN|0|O|191|20191112|20191112| 3463| 3463|
      14|478827|      PRIN|0|O|192|20191112|20191112| 3464| 3464|
      14|478828|      PRIN|0|O|193|20191112|20191112| 3465| 3465|
      14|478829|      PRIN|0|O|194|20191112|20191112| 3466| 3466|
      14|478830|      PRIN|0|O|195|20191112|20191112| 3467| 3467|
      14|478831|      PRIN|0|O|196|20191112|20191112| 3468| 3468|
      15|460795|      RARV|0|I| 1|20190908|20190908| 3469| 3469|
      15|460796|      RARV|0|I| 2|20190908|20190908| 3470| 3470|
      15|460797|      RARV|0|I| 3|20190908|20190908| 3471| 3471|
      15|460798|      RARV|0|I| 4|20190908|20190908| 3472| 3472|
      15|460799|      RARV|0|I| 5|20190908|20190908| 3473| 3473|
      15|460800|      RARV|0|I| 6|20190908|20190908| 3474| 3474|
      15|460801|      RARV|0|I| 7|20190908|20190908| 3475| 3475|
      15|460802|      RARV|0|I| 8|20190908|20190908| 3476| 3476|
      15|460803|      RARV|0|I| 9|20190908|20190908| 3477| 3477|
      15|460804|      RARV|0|I|10|20190908|20190908| 3478| 3478|
      15|460805|      RARV|0|I|11|20190908|20190908| 3479| 3479|
      15|460806|      RARV|0|I|12|20190908|20190908| 3480| 3480|
      15|460807|      RARV|0|I|13|20190908|20190908| 3481| 3481|
      15|460808|      RARV|0|I|14|20190908|20190908| 3482| 3482|
      15|460809|      RARV|0|I|15|20190908|20190908| 3483| 3483|
      15|460810|      RARV|0|I|16|20190908|20190908| 3484| 3484|
      15|460811|      RARV|0|I|17|20190908|20190908| 3485| 3485|
      15|460812|      RARV|0|I|18|20190908|20190908| 3486| 3486|
      15|460813|      RARV|0|I|19|20190908|20190908| 3487| 3487|
      15|460814|      RARV|0|I|20|20190908|20190908| 3488| 3488|
      15|460815|      RARV|0|I|21|20190908|20190908| 3489| 3489|
      15|460816|      RARV|0|I|22|20190908|20190908| 3490| 3490|
      15|460817|      RARV|0|I|23|20190908|20190908| 3491| 3491|
      15|460818|      RARV|0|I|24|20190908|20190908| 3492| 3492|
      15|460819|      RARV|0|I|25|20190908|20190908| 3493| 3493|
      15|460820|      RARV|0|I|26|20190908|20190908| 3494| 3494|
      15|460821|      RARV|0|I|27|20190908|20190908| 3495| 3495|
      15|460822|      RARV|0|I|28|20190908|20190908| 3496| 3496|
      15|460823|      RARV|0|I|29|20190908|20190908| 3497| 3497|
      15|460824|      RARV|0|I|30|20190908|20190908| 3498| 3498|
      15|460825|      RARV|0|I|31|20190908|20190908| 3499| 3499|
      15|460826|      RARV|0|I|32|20190908|20190908| 3500| 3500|
      15|460827|      RARV|0|I|33|20190908|20190908| 3501| 3501|
      15|460828|      RARV|0|I|34|20190908|20190908| 3502| 3502|
      15|460829|      RARV|0|I|35|20190908|20190908| 3503| 3503|
      15|460830|      RARV|0|I|36|20190908|20190908| 3504| 3504|
      15|460831|      RARV|0|I|37|20190908|20190908| 3505| 3505|
      15|460832|      RARV|0|I|38|20190908|20190908| 3506| 3506|
      15|460833|      RARV|0|I|39|20190908|20190908| 3507| 3507|
      15|460834|      RARV|0|I|40|20190908|20190908| 3508| 3508|
      15|460835|      RARV|0|I|41|20190908|20190908| 3509| 3509|
      15|460836|      RARV|0|I|42|20190908|20190908| 3510| 3510|
      15|460837|      RARV|0|I|43|20190908|20190908| 3511| 3511|
      15|460838|      RARV|0|I|44|20190908|20190908| 3512| 3512|
      15|460839|      RARV|0|I|45|20190908|20190908| 3513| 3513|
      15|460840|      RARV|0|I|46|20190908|20190908| 3514| 3514|
      15|478833|      RARV|0|I|47|20191112|20191112| 3515| 3515|
      15|478834|      RARV|0|I|48|20191112|20191112| 3516| 3516|
      15|478835|      RARV|0|I|49|20191112|20191112| 3517| 3517|
      15|478836|      RARV|0|I|50|20191112|20191112| 3518| 3518|
      15|478837|      RARV|0|I|51|20191112|20191112| 3519| 3519|
      15|478838|      RARV|0|I|52|20191112|20191112| 3520| 3520|
      15|478839|      RARV|0|I|53|20191112|20191112| 3521| 3521|
      15|478840|      RARV|0|I|54|20191112|20191112| 3522| 3522|
      15|478841|      RARV|0|I|55|20191112|20191112| 3523| 3523|
      15|478842|      RARV|0|I|56|20191112|20191112| 3524| 3524|
      15|478843|      RARV|0|I|57|20191112|20191112| 3525| 3525|
      15|478844|      RARV|0|I|58|20191112|20191112| 3526| 3526|
      15|478845|      RARV|0|I|59|20191112|20191112| 3527| 3527|
      15|478846|      RARV|0|I|60|20191112|20191112| 3528| 3528|
      15|478847|      RARV|0|I|61|20191112|20191112| 3529| 3529|
      15|478848|      RARV|0|I|62|20191112|20191112| 3530| 3530|
      15|478849|      RARV|0|I|63|20191112|20191112| 3531| 3531|
      15|478850|      RARV|0|I|64|20191112|20191112| 3532| 3532|
      15|478851|      RARV|0|I|65|20191112|20191112| 3533| 3533|
      15|460842|      RARV|0|O| 1|20190907|20190907| 3534| 3534|
      15|460843|      RARV|0|O| 2|20190908|20190908| 3535| 3535|
      15|460844|      RARV|0|O| 3|20190907|20190907| 3536| 3536|
      15|460845|      RARV|0|O| 4|20190907|20190907| 3537| 3537|
      15|460846|      RARV|0|O| 5|20190908|20190908| 3538| 3538|
      15|460847|      RARV|0|O| 6|20190907|20190907| 3539| 3539|
      15|460848|      RARV|0|O| 7|20190908|20190908| 3540| 3540|
      15|460849|      RARV|0|O| 8|20190908|20190908| 3541| 3541|
      15|460850|      RARV|0|O| 9|20190908|20190908| 3542| 3542|
      15|460851|      RARV|0|O|10|20190908|20190908| 3543| 3543|
      15|460852|      RARV|0|O|11|20190908|20190908| 3544| 3544|
      15|460853|      RARV|0|O|12|20190908|20190908| 3545| 3545|
      15|460854|      RARV|0|O|13|20190908|20190908| 3546| 3546|
      15|460855|      RARV|0|O|14|20190908|20190908| 3547| 3547|
      15|460856|      RARV|0|O|15|20190908|20190908| 3548| 3548|
      15|460857|      RARV|0|O|16|20190908|20190908| 3549| 3549|
      15|460858|      RARV|0|O|17|20190908|20190908| 3550| 3550|
      15|460859|      RARV|0|O|18|20190908|20190908| 3551| 3551|
      15|460860|      RARV|0|O|19|20190908|20190908| 3552| 3552|
      15|460861|      RARV|0|O|20|20190908|20190908| 3553| 3553|
      15|460862|      RARV|0|O|21|20190908|20190908| 3554| 3554|
      15|460863|      RARV|0|O|22|20190908|20190908| 3555| 3555|
      15|460864|      RARV|0|O|23|20190908|20190908| 3556| 3556|
      15|460865|      RARV|0|O|24|20190908|20190908| 3557| 3557|
      15|460866|      RARV|0|O|25|20190908|20190908| 3558| 3558|
      15|460867|      RARV|0|O|26|20190908|20190908| 3559| 3559|
      15|460868|      RARV|0|O|27|20190907|20190907| 3560| 3560|
      15|460869|      RARV|0|O|28|20190907|20190907| 3561| 3561|
      15|460870|      RARV|0|O|29|20190907|20190907| 3562| 3562|
      15|460871|      RARV|0|O|30|20190907|20190907| 3563| 3563|
      15|460872|      RARV|0|O|31|20190908|20190908| 3564| 3564|
      15|460873|      RARV|0|O|32|20190908|20190908| 3565| 3565|
      15|460874|      RARV|0|O|33|20190908|20190908| 3566| 3566|
      15|460875|      RARV|0|O|34|20190908|20190908| 3567| 3567|
      15|460876|      RARV|0|O|35|20190908|20190908| 3568| 3568|
      15|460877|      RARV|0|O|36|20190908|20190908| 3569| 3569|
      15|460878|      RARV|0|O|37|20190908|20190908| 3570| 3570|
      15|460879|      RARV|0|O|38|20190908|20190908| 3571| 3571|
      15|460880|      RARV|0|O|39|20190908|20190908| 3572| 3572|
      15|460881|      RARV|0|O|40|20190908|20190908| 3573| 3573|
      15|460882|      RARV|0|O|41|20190908|20190908| 3574| 3574|
      15|460883|      RARV|0|O|42|20190908|20190908| 3575| 3575|
      15|460884|      RARV|0|O|43|20190908|20190908| 3576| 3576|
      15|460885|      RARV|0|O|44|20190908|20190908| 3577| 3577|
      15|460886|      RARV|0|O|45|20190908|20190908| 3578| 3578|
      15|460887|      RARV|0|O|46|20190908|20190908| 3579| 3579|
      15|460888|      RARV|0|O|47|20190908|20190908| 3580| 3580|
      15|460889|      RARV|0|O|48|20190908|20190908| 3581| 3581|
      15|460890|      RARV|0|O|49|20190908|20190908| 3582| 3582|
      15|460891|      RARV|0|O|50|20190908|20190908| 3583| 3583|
      15|460892|      RARV|0|O|51|20190908|20190908| 3584| 3584|
      15|460893|      RARV|0|O|52|20190908|20190908| 3585| 3585|
      15|460894|      RARV|0|O|53|20190908|20190908| 3586| 3586|
      15|460895|      RARV|0|O|54|20190908|20190908| 3587| 3587|
      15|478853|      RARV|0|O|55|20191111|20191111| 3588| 3588|
      15|478854|      RARV|0|O|56|20191112|20191112| 3589| 3589|
      15|478855|      RARV|0|O|57|20191112|20191112| 3590| 3590|
      15|478856|      RARV|0|O|58|20191112|20191112| 3591| 3591|
      15|478857|      RARV|0|O|59|20191112|20191112| 3592| 3592|
      15|478858|      RARV|0|O|60|20191112|20191112| 3593| 3593|
      15|478859|      RARV|0|O|61|20191112|20191112| 3594| 3594|
      15|478860|      RARV|0|O|62|20191112|20191112| 3595| 3595|
      15|478861|      RARV|0|O|63|20191112|20191112| 3596| 3596|
      15|478862|      RARV|0|O|64|20191112|20191112| 3597| 3597|
      15|478863|      RARV|0|O|65|20191112|20191112| 3598| 3598|
      15|478864|      RARV|0|O|66|20191112|20191112| 3599| 3599|
      15|478865|      RARV|0|O|67|20191112|20191112| 3600| 3600|
      15|478866|      RARV|0|O|68|20191112|20191112| 3601| 3601|
      15|478867|      RARV|0|O|69|20191112|20191112| 3602| 3602|
      15|478868|      RARV|0|O|70|20191112|20191112| 3603| 3603|
      15|478869|      RARV|0|O|71|20191112|20191112| 3604| 3604|
      15|478870|      RARV|0|O|72|20191112|20191112| 3605| 3605|
      15|478871|      RARV|0|O|73|20191112|20191112| 3606| 3606|
      15|479663|      RARV|0|O|74|20190915|20190915| 3607| 3607|
      15|479835|      RARV|0|O|75|20190916|20190916| 3608| 3608|
      16|479804|      RVLN|S|I| 1|20190831|20190831| 3609| 3644|
      16|479805|      RVLN|S|I| 2|20190831|20190831| 3645| 3646|
      16|479806|      RVLN|S|I| 3|20190831|20190831| 3647| 3648|
      16|479820|      RVLN|S|O| 1|20190831|20190831| 3649| 3685|
      16|479808|      RVLN|U|I| 1|20190831|20190831| 3686| 3715|
      16|479809|      RVLN|U|I| 2|20190831|20190831| 3716| 3716|
      16|479810|      RVLN|U|I| 3|20190831|20190831| 3717| 3718|
      16|479811|      RVLN|U|I| 4|20190831|20190831| 3719| 3720|
      16|479822|      RVLN|U|O| 1|20190831|20190831| 3721| 3751|
      16|479823|      RVLN|U|O| 2|20190831|20190831| 3752| 3752|
      16|479813|      RVLN|W|I| 1|20190831|20190831| 3753| 3796|
      16|479814|      RVLN|W|I| 2|20190831|20190831| 3797| 3797|
      16|479815|      RVLN|W|I| 3|20190831|20190831| 3798| 3801|
      16|479816|      RVLN|W|I| 4|20190831|20190831| 3802| 3802|
      16|479817|      RVLN|W|I| 5|20190831|20190831| 3803| 3803|
      16|479818|      RVLN|W|I| 6|20190831|20190831| 3804| 3804|
      16|479825|      RVLN|W|O| 1|20190831|20190831| 3805| 3846|
      16|479826|      RVLN|W|O| 2|20190831|20190831| 3847| 3847|
      16|479827|      RVLN|W|O| 3|20190831|20190831| 3848| 3848|
      16|479828|      RVLN|W|O| 4|20190831|20190831| 3849| 3849|
      16|479829|      RVLN|W|O| 5|20190831|20190831| 3850| 3850|
      17|479666|      SL01|0|I| 3|20190915|20190915| 3851| 3851|
      17|479667|      SL01|0|I| 4|20190915|20190915| 3852| 3852|
      17|479668|      SL01|0|I| 5|20190915|20190915| 3853| 3853|
      17|479669|      SL01|0|I| 6|20190915|20190915| 3854| 3854|
      17|479670|      SL01|0|I| 7|20190915|20190915| 3855| 3855|
      17|479671|      SL01|0|I| 8|20190915|20190915| 3856| 3856|
      17|479672|      SL01|0|I| 9|20190915|20190915| 3857| 3857|
      17|479673|      SL01|0|I|10|20190915|20190915| 3858| 3858|
      17|479674|      SL01|0|I|11|20190915|20190915| 3859| 3859|
      17|479675|      SL01|0|I|12|20190915|20190915| 3860| 3860|
      17|479676|      SL01|0|I|13|20190915|20190915| 3861| 3861|
      17|479677|      SL01|0|I|14|20190915|20190915| 3862| 3862|
      17|479678|      SL01|0|I|15|20190915|20190915| 3863| 3863|
      17|479679|      SL01|0|I|16|20190915|20190915| 3864| 3864|
      17|479680|      SL01|0|I|17|20190915|20190915| 3865| 3865|
      17|479681|      SL01|0|I|18|20190915|20190915| 3866| 3866|
      17|479682|      SL01|0|I|19|20190915|20190915| 3867| 3867|
      17|479683|      SL01|0|I|20|20190915|20190915| 3868| 3868|
      17|479837|      SL01|0|I|21|20190915|20190915| 3869| 3869|
      17|479838|      SL01|0|I|22|20190915|20190915| 3870| 3870|
      17|479839|      SL01|0|I|23|20190915|20190915| 3871| 3871|
      17|479840|      SL01|0|I|24|20190915|20190915| 3872| 3872|
      17|479841|      SL01|0|I|25|20190915|20190915| 3873| 3873|
      17|479842|      SL01|0|I|26|20190915|20190915| 3874| 3874|
      17|479843|      SL01|0|I|27|20190916|20190916| 3875| 3875|
      17|479844|      SL01|0|I|28|20190916|20190916| 3876| 3876|
      17|479845|      SL01|0|I|29|20190916|20190916| 3877| 3877|
      17|479846|      SL01|0|I|30|20190916|20190916| 3878| 3878|
      17|479847|      SL01|0|I|31|20190916|20190916| 3879| 3879|
