route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,3,294,Lindenwold Local,,1,,1,1,1
1,3,295,Lindenwold Local,,1,,1,1,1
1,3,296,Lindenwold Local,,1,,1,1,1
1,3,297,Lindenwold Local,,1,,1,1,1
1,3,298,Lindenwold Local,,1,,1,1,1
1,3,299,Lindenwold Local,,1,,1,1,1
1,3,300,Lindenwold Local,,1,,1,1,1
1,3,301,Lindenwold Local,,1,,1,1,1
1,3,302,Lindenwold Local,,1,,1,1,1
1,3,303,Lindenwold Local,,1,,1,1,1
1,3,304,Lindenwold Local,,1,,1,1,1
1,3,305,Lindenwold Local,,1,,1,1,1
1,3,306,Lindenwold Local,,1,,1,1,1
1,3,307,Lindenwold Local,,1,,1,1,1
1,3,308,Lindenwold Local,,1,,1,1,1
1,3,309,Lindenwold Local,,1,,1,1,1
1,3,310,Lindenwold Local,,1,,1,1,1
1,3,311,Lindenwold Local,,1,,1,1,1
1,3,312,Lindenwold Local,,1,,1,1,1
1,3,313,Lindenwold Local,,1,,1,1,1
1,3,314,Lindenwold Local,,1,,1,1,1
1,3,315,Lindenwold Local,,1,,1,1,1
1,3,316,Lindenwold Local,,1,,1,1,1
1,3,317,Lindenwold Local,,1,,1,1,1
1,3,318,Lindenwold Local,,1,,1,1,1
1,3,319,Lindenwold Local,,1,,1,1,1
1,3,320,Lindenwold Local,,1,,1,1,1
1,3,321,Lindenwold Local,,1,,1,1,1
1,3,322,Lindenwold Local,,1,,1,1,1
1,3,323,Lindenwold Local,,1,,1,1,1
1,3,324,Lindenwold Local,,1,,1,1,1
1,3,325,Lindenwold Local,,1,,1,1,1
1,3,326,Lindenwold Local,,1,,1,1,1
1,3,327,Lindenwold Local,,1,,1,1,1
1,3,328,Lindenwold Local,,1,,1,1,1
1,3,329,Lindenwold Local,,1,,1,1,1
1,3,330,Lindenwold Local,,1,,1,1,1
1,3,331,Lindenwold Local,,1,,1,1,1
1,3,332,Lindenwold Local,,1,,1,1,1
1,3,333,Lindenwold Local,,1,,1,1,1
1,3,334,Lindenwold Local,,1,,1,1,1
1,3,335,Lindenwold Local,,1,,1,1,1
1,3,336,Lindenwold Local,,1,,1,1,1
1,3,337,Lindenwold Local,,1,,1,1,1
1,3,338,Lindenwold Local,,1,,1,1,1
1,3,339,Lindenwold Local,,1,,1,1,1
1,3,340,Lindenwold Local,,1,,1,1,1
1,3,341,Lindenwold Local,,1,,1,1,1
1,3,342,Lindenwold Local,,1,,1,1,1
1,3,343,Lindenwold Local,,1,,1,1,1
1,3,344,Lindenwold Local,,1,,1,1,1
